movie_block,review_block,seconds,prompt_tokens,completion_tokens,matches
19,154,0.753,2115,21,0
19,155,0.704,2062,20,0
19,156,0.735,2340,20,0
19,157,0.763,2029,29,0
19,158,0.746,2083,20,0
19,159,0.773,2707,21,0
19,160,0.742,1929,20,0
19,161,0.758,1857,29,0
19,162,0.694,2080,20,0
19,163,0.719,2471,21,0
19,164,0.774,2423,21,0
19,165,0.771,2211,20,0
19,166,0.703,1792,17,0
19,167,0.678,2131,21,0
19,168,0.749,2327,20,0
19,169,0.773,2277,20,0
19,170,0.715,2427,16,0
19,171,0.741,2048,20,0
19,172,0.766,2029,29,0
19,173,0.771,2512,22,0
19,174,0.699,1703,17,0
19,175,0.749,2188,20,0
19,176,0.775,2133,20,0
19,177,0.709,2032,20,0
19,178,0.709,1959,20,0
19,179,0.764,2302,20,0
19,180,0.722,2162,26,0
19,181,0.787,2287,20,0
19,182,0.801,2484,26,0
19,183,0.765,1712,29,0
19,184,0.746,2097,16,0
19,185,0.605,2038,20,0
19,186,0.713,2291,20,0
19,187,0.689,1666,17,0
19,188,0.787,2213,33,0
19,189,0.687,2126,20,0
19,190,0.775,2383,21,0
19,191,0.794,2064,20,0
19,192,0.703,2296,20,0
19,193,0.782,2518,17,0
19,194,0.749,2060,20,0
19,195,0.752,2054,20,0
19,196,0.733,2133,20,0
19,197,0.781,2423,21,0
19,198,0.757,2271,20,0
19,199,0.732,1655,25,0
19,200,0.772,2447,22,0
19,201,0.666,1683,17,0
19,202,0.763,2309,22,0
19,203,0.729,2066,20,0
19,204,0.751,1884,29,0
19,205,0.680,2332,20,0
19,206,0.732,2458,21,0
19,207,0.794,2464,20,0
19,208,0.746,2539,10,0
19,209,0.786,1936,36,0
19,210,0.745,2058,20,0
19,211,0.772,2295,20,0
19,212,0.773,2574,17,0
19,213,0.800,2533,20,0
19,214,0.781,2302,22,0
19,215,0.716,2382,21,0
19,216,0.775,2566,20,0
19,217,0.798,2561,19,0
19,218,0.707,2143,20,0
19,219,0.736,2250,17,0
19,220,0.756,2287,20,0
19,221,0.699,2131,20,0
19,222,0.665,1963,20,0
19,223,0.747,2052,20,0
19,224,0.769,2511,21,0
19,225,0.701,1640,17,0
19,226,0.728,2500,20,0
19,227,0.757,2178,20,0
19,228,0.767,2391,20,0
19,229,0.758,2050,29,0
19,230,0.790,2338,26,0
19,231,0.694,1953,20,0
19,232,0.727,2014,20,0
19,233,0.776,2603,21,0
19,234,0.741,2003,20,0
19,235,0.753,2256,20,0
19,236,0.738,2161,20,0
19,237,0.787,2429,21,0
19,238,0.798,2600,21,0
19,239,0.713,1800,17,0
19,240,0.771,2172,21,0
19,241,0.773,2044,29,0
19,242,0.706,2151,18,0
19,243,0.755,2188,20,0
19,244,0.745,2088,20,0
19,245,0.804,2433,22,0
19,246,0.734,2329,21,0
19,247,0.709,1944,29,0
19,248,0.752,2239,21,0
19,249,0.705,2322,20,0
19,250,0.803,2378,27,0
20,1,0.781,2088,22,0
20,2,0.732,2035,20,0
20,3,0.739,2109,20,0
20,4,0.665,2289,20,0
20,5,0.782,2361,20,0
20,6,0.795,2376,22,0
20,7,0.688,1549,20,0
20,8,0.781,2548,22,0
20,9,0.687,1641,17,0
20,10,0.760,2341,21,0
20,11,0.811,2381,36,0
20,12,0.762,2208,20,0
20,13,0.736,1918,20,0
20,14,0.729,2260,20,0
20,15,0.717,2360,20,0
20,16,0.774,2285,20,0
20,17,0.778,2388,21,0
20,18,0.756,1946,29,0
20,19,0.748,2094,34,0
20,20,0.762,2352,25,0
20,21,0.667,2053,25,0
20,22,0.760,2326,20,0
20,23,0.720,2180,26,0
20,24,0.746,2545,21,0
20,25,0.836,2017,37,0
20,26,0.755,2127,20,0
20,27,0.763,2064,20,0
20,28,0.775,2566,21,0
20,29,0.743,1958,20,0
20,30,0.794,2797,21,0
20,31,0.697,2130,17,0
20,32,0.784,2338,20,0
20,33,0.722,1944,20,0
20,34,0.775,2369,20,0
20,35,0.757,2796,21,0
20,36,0.768,2334,20,0
20,37,0.739,2284,20,0
20,38,0.777,2316,20,0
20,39,0.748,2514,16,0
20,40,0.720,1822,29,0
20,41,0.739,2407,20,0
20,42,0.774,2274,20,0
20,43,0.830,2489,34,0
20,44,0.755,2278,20,0
20,45,0.765,2191,36,0
20,46,0.764,2333,29,0
20,47,0.716,2603,20,0
20,48,0.735,2360,22,0
20,49,0.719,1977,20,0
20,50,0.657,2194,17,0
20,51,0.720,2246,20,0
20,52,0.776,2172,25,0
20,53,0.689,2073,29,0
20,54,0.732,2016,16,0
20,55,0.785,2162,31,0
20,56,0.728,2266,20,0
20,57,0.691,2429,22,0
20,58,0.758,2149,20,0
20,59,0.778,2315,20,0
20,60,0.714,1660,17,0
20,61,0.677,2054,20,0
20,62,0.851,2623,38,0
20,63,0.740,1769,25,0
20,64,0.742,2267,20,0
20,65,0.749,2163,17,0
20,66,0.758,2266,18,0
20,67,0.754,2233,20,0
20,68,0.775,2012,29,0
20,69,0.739,2076,20,0
20,70,0.731,2202,21,0
20,71,0.678,1838,17,0
20,72,0.746,2277,20,0
20,73,0.791,2791,21,0
20,74,0.697,1940,10,0
20,75,0.756,2326,20,0
20,76,0.697,2275,17,0
20,77,0.703,2365,20,0
20,78,0.786,2550,20,0
20,79,0.731,1908,20,0
20,80,0.739,1977,20,0
20,81,0.732,2341,29,0
20,82,0.789,2250,26,0
20,83,0.727,2040,20,0
20,84,0.704,2175,21,0
20,85,0.786,2449,22,0
20,86,0.796,2586,21,0
20,87,0.704,1902,20,0
20,88,0.750,1767,29,0
20,89,0.669,1654,17,0
20,90,0.735,1994,29,0
20,91,0.740,2297,20,0
20,92,0.789,2405,21,0
20,93,0.793,2410,22,0
20,94,0.764,2767,21,0
20,95,0.807,2454,26,0
20,96,0.761,2078,20,0
20,97,0.789,2561,22,0
20,98,0.725,1754,20,0
20,99,0.738,2139,20,0
20,100,0.756,2215,20,0
20,101,0.722,2178,22,0
20,102,0.767,2312,20,0
20,103,0.742,2052,20,0
20,104,0.752,2241,20,0
20,105,0.759,2298,21,0
20,106,0.812,2252,33,0
20,107,0.743,2367,20,0
20,108,0.778,2477,21,0
20,109,0.768,2191,20,0
20,110,0.716,2336,20,0
20,111,0.786,2034,29,0
20,112,0.747,2203,20,0
20,113,0.763,2252,29,0
20,114,0.758,2122,20,0
20,115,0.738,2139,14,0
20,116,0.722,1997,21,0
20,117,0.783,2448,21,0
20,118,0.747,2114,20,0
20,119,0.736,2232,34,0
20,120,0.750,1967,29,0
20,121,0.758,2377,20,0
20,122,0.701,2530,20,0
20,123,0.754,2009,20,0
20,124,0.807,2314,29,0
20,125,0.755,2590,22,0
20,126,0.831,2118,37,0
20,127,0.865,2717,39,0
20,128,0.780,2142,20,0
20,129,0.741,2253,20,0
20,130,0.784,2447,21,0
20,131,0.700,2253,29,0
20,132,0.780,2381,20,0
20,133,0.795,2492,20,0
20,134,0.718,1802,29,0
20,135,0.757,2507,20,0
20,136,0.761,2170,20,0
20,137,0.773,2004,29,0
20,138,0.673,2268,20,0
20,139,0.744,2232,20,0
20,140,0.751,2261,20,0
20,141,0.778,2337,20,0
20,142,0.684,1970,17,0
20,143,0.745,2347,20,0
20,144,0.738,2483,20,0
20,145,0.787,2762,21,0
20,146,0.790,2236,20,0
20,147,0.770,2274,21,0
20,148,0.775,2339,22,0
20,149,0.781,2405,20,0
20,150,0.733,2154,20,0
20,151,0.707,2229,20,0
20,152,0.756,2170,20,0
20,153,0.744,2239,20,0
20,154,0.750,2125,20,0
20,155,0.709,2072,20,0
20,156,0.758,2350,20,0
20,157,0.732,2039,20,0
20,158,0.745,2093,20,0
20,159,0.708,2717,21,0
20,160,0.743,1939,20,0
20,161,0.740,1867,29,0
20,162,0.740,2090,34,0
20,163,0.784,2481,21,0
20,164,0.774,2433,21,0
20,165,0.673,2221,20,0
20,166,0.720,1802,17,0
20,167,0.749,2141,20,0
20,168,0.760,2337,26,0
20,169,0.716,2287,20,0
20,170,0.738,2437,21,0
20,171,0.718,2058,20,0
20,172,0.676,2039,20,0
20,173,0.790,2522,22,0
20,174,0.671,1713,17,0
20,175,0.751,2198,20,0
20,176,0.751,2143,20,0
20,177,0.720,2042,20,0
20,178,0.694,1969,20,0
20,179,0.825,2312,37,0
20,180,0.709,2172,26,0
20,181,0.749,2297,20,0
20,182,0.751,2494,26,0
20,183,0.722,1722,29,0
20,184,0.791,2107,34,0
20,185,0.686,2048,20,0
20,186,0.752,2301,20,0
20,187,0.638,1676,17,0
20,188,0.705,2223,20,0
20,189,0.703,2136,20,0
20,190,0.785,2393,22,0
20,191,0.741,2074,20,0
20,192,0.754,2306,20,0
20,193,0.746,2528,20,0
20,194,0.752,2070,20,0
20,195,0.740,2064,20,0
20,196,0.775,2143,26,0
20,197,0.743,2433,21,0
20,198,0.716,2281,20,0
20,199,0.690,1665,29,0
20,200,0.768,2457,21,0
20,201,0.712,1693,17,0
20,202,0.767,2319,22,0
20,203,0.739,2076,20,0
20,204,0.707,1894,20,0
20,205,0.723,2342,20,0
20,206,0.732,2468,20,0
20,207,0.781,2474,20,0
20,208,0.716,2549,17,0
20,209,0.735,1946,20,0
20,210,0.740,2068,20,0
20,211,0.754,2305,20,0
20,212,0.766,2584,27,0
20,213,0.763,2543,20,0
20,214,0.758,2312,22,0
20,215,0.736,2392,20,0
20,216,0.797,2576,20,0
20,217,0.871,2571,37,0
20,218,0.701,2153,20,0
20,219,0.763,2260,20,0
20,220,0.751,2297,20,0
20,221,0.763,2141,21,0
20,222,0.722,1973,20,0
20,223,0.682,2062,20,0
20,224,0.758,2521,20,0
20,225,0.735,1650,29,0
20,226,0.764,2510,20,0
20,227,0.749,2188,20,0
20,228,0.779,2401,20,0
20,229,0.749,2060,20,0
20,230,0.754,2348,20,0
20,231,0.644,1963,20,0
20,232,0.729,2024,20,0
20,233,0.767,2613,21,0
20,234,0.744,2013,29,0
20,235,0.811,2266,37,0
20,236,0.738,2171,20,0
20,237,0.769,2439,21,0
20,238,0.682,2610,22,0
20,239,0.721,1810,17,0
20,240,0.809,2182,36,0
20,241,0.716,2054,20,0
20,242,0.778,2161,29,0
20,243,0.754,2198,20,0
20,244,0.796,2098,31,0
20,245,0.784,2443,20,0
20,246,0.696,2339,21,0
20,247,0.745,1954,20,0
20,248,0.825,2249,37,0
20,249,0.764,2332,20,0
20,250,0.786,2388,32,0
21,1,0.765,2083,25,0
21,2,0.703,2030,29,0
21,3,0.798,2104,39,0
21,4,0.728,2284,20,0
21,5,0.780,2356,20,0
21,6,0.743,2371,22,0
21,7,0.716,1544,22,0
21,8,0.765,2543,17,0
21,9,0.688,1636,17,0
21,10,0.750,2336,21,0
21,11,0.777,2376,20,0
21,12,0.766,2203,20,0
21,13,0.732,1913,20,0
21,14,0.734,2255,21,0
21,15,0.754,2355,20,0
21,16,0.713,2280,20,0
21,17,0.718,2383,17,0
21,18,0.758,1941,29,0
21,19,0.792,2089,35,0
21,20,0.765,2347,27,0
21,21,0.759,2048,31,0
21,22,0.700,2321,29,0
21,23,0.708,2175,20,0
21,24,0.788,2540,21,0
21,25,0.730,2012,20,0
21,26,0.762,2122,20,0
21,27,0.770,2059,29,0
21,28,0.727,2561,21,0
21,29,0.727,1953,20,0
21,30,0.799,2792,21,0
21,31,0.748,2125,20,0
21,32,0.758,2333,20,0
21,33,0.744,1939,29,0
21,34,0.786,2364,20,0
21,35,0.787,2791,21,0
21,36,0.784,2329,22,0
21,37,0.746,2279,20,0
21,38,0.743,2311,15,0
21,39,0.778,2509,16,0
21,40,0.773,1817,29,0
21,41,0.774,2402,20,0
21,42,0.747,2269,16,0
21,43,0.776,2484,34,0
21,44,0.772,2273,20,0
21,45,0.753,2186,21,0
21,46,0.762,2328,20,0
21,47,0.814,2598,22,0
21,48,0.783,2355,22,0
21,49,0.730,1972,20,0
21,50,0.745,2189,17,0
21,51,0.756,2241,20,0
21,52,0.777,2167,26,0
21,53,0.727,2068,16,0
21,54,0.688,2011,16,0
21,55,0.772,2157,31,0
21,56,0.755,2261,20,0
21,57,0.729,2424,22,0
21,58,0.730,2144,20,0
21,59,0.738,2310,16,0
21,60,0.704,1655,17,0
21,61,0.773,2049,29,0
21,62,0.764,2618,21,0
21,63,0.750,1764,25,0
21,64,0.763,2262,22,0
21,65,0.786,2158,29,0
21,66,0.733,2261,20,0
21,67,0.645,2228,20,0
21,68,0.684,2007,29,0
21,69,0.653,2071,20,0
21,70,0.737,2197,20,0
21,71,0.710,1833,17,0
21,72,0.767,2272,20,0
21,73,0.736,2786,19,0
21,74,0.818,1935,42,0
21,75,0.660,2321,20,0
21,76,0.756,2270,17,0
21,77,0.736,2360,20,0
21,78,0.759,2545,16,0
21,79,0.758,1903,29,0
21,80,0.701,1972,20,0
21,81,0.777,2336,29,0
21,82,0.812,2245,36,0
21,83,0.691,2035,20,0
21,84,0.711,2170,21,0
21,85,0.780,2444,21,0
21,86,0.813,2581,21,0
21,87,0.763,1897,29,0
21,88,0.746,1762,29,0
21,89,0.646,1649,21,0
21,90,0.709,1989,29,0
21,91,0.747,2292,22,0
21,92,0.761,2400,22,0
21,93,0.731,2405,22,0
21,94,0.794,2762,21,0
21,95,0.751,2449,20,0
21,96,0.749,2073,20,0
21,97,0.783,2556,21,0
21,98,0.745,1749,22,0
21,99,0.745,2134,20,0
21,100,0.716,2210,21,0
21,101,0.765,2173,20,0
21,102,0.750,2307,16,0
21,103,0.731,2047,29,0
21,104,0.698,2236,20,0
21,105,0.764,2293,21,0
21,106,0.819,2247,34,0
21,107,0.721,2362,20,0
21,108,0.755,2472,22,0
21,109,0.762,2186,20,0
21,110,0.751,2331,20,0
21,111,0.793,2029,29,0
21,112,0.716,2198,20,0
21,113,0.752,2247,29,0
21,114,0.758,2117,20,0
21,115,0.784,2134,29,0
21,116,0.726,1992,21,0
21,117,0.679,2443,21,0
21,118,0.716,2109,20,0
21,119,0.742,2227,17,0
21,120,0.730,1962,29,0
21,121,0.757,2372,20,0
21,122,0.786,2525,20,0
21,123,0.752,2004,20,0
21,124,0.796,2309,29,0
21,125,0.732,2585,22,0
21,126,0.842,2113,37,0
21,127,0.819,2712,27,0
21,128,0.767,2137,20,0
21,129,0.766,2248,20,0
21,130,0.768,2442,16,0
21,131,0.763,2248,22,0
21,132,0.715,2376,20,0
21,133,0.755,2487,22,0
21,134,0.717,1797,29,0
21,135,0.765,2502,20,0
21,136,0.743,2165,20,0
21,137,0.735,1999,29,0
21,138,0.688,2263,29,0
21,139,0.758,2227,20,0
21,140,0.765,2256,20,0
21,141,0.738,2332,20,0
21,142,0.712,1965,17,0
21,143,0.727,2342,20,0
21,144,0.779,2478,21,0
21,145,0.812,2757,21,0
21,146,0.782,2231,20,0
21,147,0.771,2269,21,0
21,148,0.761,2334,22,0
21,149,0.822,2400,22,0
21,150,0.706,2149,20,0
21,151,0.757,2224,20,0
21,152,0.729,2165,20,0
21,153,0.722,2234,20,0
21,154,0.680,2120,20,0
21,155,0.759,2067,20,0
21,156,0.787,2345,20,0
21,157,0.777,2034,20,0
21,158,0.736,2088,20,0
21,159,0.786,2712,21,0
21,160,0.708,1934,10,0
21,161,0.745,1862,29,0
21,162,0.758,2085,29,0
21,163,0.795,2476,21,0
21,164,0.798,2428,21,0
21,165,0.758,2216,20,0
21,166,0.722,1797,17,0
21,167,0.819,2136,20,0
21,168,0.715,2332,22,0
21,169,0.751,2282,20,0
21,170,0.790,2432,18,0
21,171,0.753,2053,20,0
21,172,0.767,2034,29,0
21,173,0.780,2517,22,0
21,174,0.678,1708,17,0
21,175,0.742,2193,20,0
21,176,0.817,2138,20,0
21,177,0.753,2037,20,0
21,178,0.736,1964,20,0
21,179,0.855,2307,37,0
21,180,0.763,2167,26,0
21,181,0.740,2292,20,0
21,182,0.730,2489,21,0
21,183,0.767,1717,29,0
21,184,0.792,2102,34,0
21,185,0.695,2043,20,0
21,186,0.769,2296,21,0
21,187,0.696,1671,17,0
21,188,0.752,2218,20,0
21,189,0.730,2131,20,0
21,190,0.783,2388,21,0
21,191,0.744,2069,20,0
21,192,0.726,2301,20,0
21,193,0.776,2523,17,0
21,194,0.701,2065,16,0
21,195,0.747,2059,20,0
21,196,0.707,2138,20,0
21,197,0.735,2428,21,0
21,198,0.708,2276,20,0
21,199,0.739,1660,29,0
21,200,0.763,2452,17,0
21,201,0.666,1688,17,0
21,202,0.771,2314,22,0
21,203,0.748,2071,20,0
21,204,0.756,1889,29,0
21,205,0.763,2337,20,0
21,206,0.763,2463,20,0
21,207,0.726,2469,20,0
21,208,0.785,2544,20,0
21,209,0.751,1941,36,0
21,210,0.715,2063,20,0
21,211,0.762,2300,21,0
21,212,0.786,2579,20,0
21,213,0.777,2538,20,0
21,214,0.825,2307,34,0
21,215,0.773,2387,21,0
21,216,0.792,2571,20,0
21,217,0.869,2566,37,0
21,218,0.705,2148,21,0
21,219,0.752,2255,17,0
21,220,0.743,2292,20,0
21,221,0.752,2136,21,0
21,222,0.690,1968,25,0
21,223,0.713,2057,22,0
21,224,0.762,2516,20,0
21,225,0.715,1645,17,0
21,226,0.747,2505,16,0
21,227,0.703,2183,20,0
21,228,0.741,2396,20,0
21,229,0.752,2055,20,0
21,230,0.775,2343,27,0
21,231,0.734,1958,20,0
21,232,0.720,2019,20,0
21,233,0.702,2608,21,0
21,234,0.772,2008,29,0
21,235,0.718,2261,20,0
21,236,0.755,2166,20,0
21,237,0.764,2434,16,0
21,238,0.784,2605,20,0
21,239,0.717,1805,17,0
21,240,0.798,2177,35,0
21,241,0.763,2049,29,0
21,242,0.786,2156,29,0
21,243,0.755,2193,20,0
21,244,0.768,2093,29,0
21,245,0.764,2438,22,0
21,246,0.774,2334,21,0
21,247,0.747,1949,29,0
21,248,0.723,2244,26,0
21,249,0.754,2327,20,0
21,250,0.733,2383,32,0
22,1,0.728,2076,22,0
22,2,0.725,2023,20,0
22,3,0.691,2097,20,0
22,4,0.700,2277,20,0
22,5,0.722,2349,20,0
22,6,0.789,2364,22,0
22,7,0.698,1537,22,0
22,8,0.778,2536,22,0
22,9,0.629,1629,22,0
22,10,0.658,2329,21,0
22,11,0.676,2369,20,0
22,12,0.719,2196,20,0
22,13,0.739,1906,20,0
22,14,0.745,2248,20,0
22,15,0.779,2348,20,0
22,16,0.737,2273,20,0
22,17,0.770,2376,17,0
22,18,0.732,1934,20,0
22,19,0.787,2082,34,0
22,20,0.693,2340,20,0
22,21,0.713,2041,20,0
22,22,0.770,2314,20,0
22,23,0.711,2168,20,0
22,24,0.780,2533,17,0
22,25,0.754,2005,20,0
22,26,0.743,2115,20,0
22,27,0.760,2052,20,0
22,28,0.812,2554,29,0
22,29,0.718,1946,20,0
22,30,0.791,2785,21,0
22,31,0.693,2118,18,0
22,32,0.721,2326,20,0
22,33,0.679,1932,20,0
22,34,0.769,2357,20,0
22,35,0.684,2784,21,0
22,36,0.704,2322,22,0
22,37,0.758,2272,20,0
22,38,0.777,2304,20,0
22,39,0.739,2502,21,0
22,40,0.724,1810,17,0
22,41,0.747,2395,20,0
22,42,0.778,2262,21,0
22,43,0.772,2477,20,0
22,44,0.758,2266,20,0
22,45,0.744,2179,21,0
22,46,0.797,2321,22,0
22,47,0.769,2591,21,0
22,48,0.784,2348,22,0
22,49,0.730,1965,20,0
22,50,0.673,2182,18,0
22,51,0.747,2234,20,0
22,52,0.771,2160,29,0
22,53,0.782,2061,29,0
22,54,0.728,2004,16,0
22,55,0.808,2150,31,0
22,56,0.724,2254,20,0
22,57,0.775,2417,21,0
22,58,0.705,2137,20,0
22,59,0.786,2303,21,0
22,60,0.693,1648,17,0
22,61,0.736,2042,20,0
22,62,0.739,2611,21,0
22,63,0.739,1757,25,0
22,64,0.721,2255,18,0
22,65,0.744,2151,17,0
22,66,0.753,2254,18,0
22,67,0.739,2221,20,0
22,68,0.782,2000,29,0
22,69,0.739,2064,20,0
22,70,0.737,2190,20,0
22,71,0.722,1826,17,0
22,72,0.763,2265,20,0
22,73,0.786,2779,21,0
22,74,0.754,1928,20,0
22,75,0.717,2314,20,0
22,76,0.757,2263,21,0
22,77,0.761,2353,20,0
22,78,0.818,2538,29,0
22,79,0.714,1896,20,0
22,80,0.740,1965,20,0
22,81,0.737,2329,20,0
22,82,0.764,2238,19,0
22,83,0.738,2028,20,0
22,84,0.743,2163,20,0
22,85,0.740,2437,22,0
22,86,0.795,2574,22,0
22,87,0.752,1890,29,0
22,88,0.683,1755,17,0
22,89,0.696,1642,17,0
22,90,0.734,1982,29,0
22,91,0.784,2285,25,0
22,92,0.716,2393,20,0
22,93,0.758,2398,22,0
22,94,0.754,2755,21,0
22,95,0.815,2442,26,0
22,96,0.745,2066,20,0
22,97,0.774,2549,21,0
22,98,0.737,1742,22,0
22,99,0.726,2127,20,0
22,100,0.769,2203,21,0
22,101,0.793,2166,22,0
22,102,0.770,2300,20,0
22,103,0.693,2040,20,0
22,104,0.754,2229,20,0
22,105,0.760,2286,21,0
22,106,0.797,2240,34,0
22,107,0.766,2355,20,0
22,108,0.796,2465,20,0
22,109,0.767,2179,20,0
22,110,0.770,2324,21,0
22,111,0.748,2022,20,0
22,112,0.741,2191,20,0
22,113,0.726,2240,29,0
22,114,0.733,2110,22,0
22,115,0.754,2127,22,0
22,116,0.688,1985,21,0
22,117,0.851,2436,21,0
22,118,0.750,2102,20,0
22,119,0.800,2220,34,0
22,120,0.741,1955,29,0
22,121,0.766,2365,20,0
22,122,0.780,2518,20,0
22,123,0.782,1997,29,0
22,124,0.761,2302,20,0
22,125,0.767,2578,20,0
22,126,0.699,2106,20,0
22,127,0.791,2705,21,0
22,128,0.718,2130,20,0
22,129,0.754,2241,20,0
22,130,0.770,2435,22,0
22,131,0.741,2241,20,0
22,132,0.762,2369,20,0
22,133,0.797,2480,22,0
22,134,0.762,1790,29,0
22,135,0.770,2495,20,0
22,136,0.749,2158,17,0
22,137,0.765,1992,29,0
22,138,0.791,2256,29,0
22,139,0.757,2220,20,0
22,140,0.757,2249,20,0
22,141,0.775,2325,22,0
22,142,0.731,1958,17,0
22,143,0.776,2335,21,0
22,144,0.795,2471,21,0
22,145,0.783,2750,21,0
22,146,0.779,2224,20,0
22,147,0.772,2262,21,0
22,148,0.747,2327,21,0
22,149,0.748,2393,20,0
22,150,0.724,2142,20,0
22,151,0.765,2217,20,0
22,152,0.743,2158,29,0
22,153,0.763,2227,20,0
22,154,0.742,2113,21,0
22,155,0.738,2060,20,0
22,156,0.745,2338,17,0
22,157,0.736,2027,17,0
22,158,0.694,2081,20,0
22,159,0.695,2705,21,0
22,160,0.703,1927,20,0
22,161,0.714,1855,20,0
22,162,0.717,2078,29,0
22,163,0.691,2469,21,0
22,164,0.791,2421,33,0
22,165,0.747,2209,20,0
22,166,0.734,1790,17,0
22,167,0.742,2129,20,0
22,168,0.769,2325,26,0
22,169,0.756,2275,20,0
22,170,0.737,2425,18,0
22,171,0.740,2046,20,0
22,172,0.755,2027,29,0
22,173,0.776,2510,20,0
22,174,0.697,1701,17,0
22,175,0.711,2186,20,0
22,176,0.671,2131,20,0
22,177,0.699,2030,20,0
22,178,0.736,1957,20,0
22,179,0.766,2300,20,0
22,180,0.757,2160,26,0
22,181,0.743,2285,20,0
22,182,0.791,2482,26,0
22,183,0.676,1710,17,0
22,184,0.783,2095,33,0
22,185,0.752,2036,20,0
22,186,0.755,2289,21,0
22,187,0.655,1664,17,0
22,188,0.807,2211,33,0
22,189,0.708,2124,20,0
22,190,0.783,2381,21,0
22,191,0.747,2062,20,0
22,192,0.737,2294,20,0
22,193,0.768,2516,20,0
22,194,0.734,2058,20,0
22,195,0.745,2052,20,0
22,196,0.751,2131,20,0
22,197,0.768,2421,21,0
22,198,0.773,2269,20,0
22,199,0.704,1653,29,0
22,200,0.772,2445,21,0
22,201,0.662,1681,17,0
22,202,0.769,2307,22,0
22,203,0.733,2064,20,0
22,204,0.769,1882,29,0
22,205,0.717,2330,22,0
22,206,0.709,2456,20,0
22,207,0.797,2462,21,0
22,208,0.770,2537,17,0
22,209,0.762,1934,33,0
22,210,0.759,2056,20,0
22,211,0.778,2293,20,0
22,212,0.771,2572,20,0
22,213,0.766,2531,20,0
22,214,0.758,2300,20,0
22,215,0.793,2380,20,0
22,216,0.746,2564,20,0
22,217,0.793,2559,19,0
22,218,0.770,2141,20,0
22,219,0.736,2248,17,0
22,220,0.754,2285,20,0
22,221,0.667,2129,20,0
22,222,0.696,1961,20,0
22,223,0.684,2050,20,0
22,224,0.701,2509,21,0
22,225,0.684,1638,17,0
22,226,0.771,2498,20,0
22,227,0.708,2176,20,0
22,228,0.767,2389,20,0
22,229,0.760,2048,20,0
22,230,0.745,2336,29,0
22,231,0.745,1951,20,0
22,232,0.719,2012,20,0
22,233,0.786,2601,21,0
22,234,0.727,2001,20,0
22,235,0.727,2254,20,0
22,236,0.725,2159,29,0
22,237,0.785,2427,21,0
22,238,0.777,2598,21,0
22,239,0.712,1798,17,0
22,240,0.704,2170,21,0
22,241,0.707,2042,29,0
22,242,0.768,2149,37,0
22,243,0.740,2186,20,0
22,244,0.800,2086,29,0
22,245,0.741,2431,22,0
22,246,0.759,2327,21,0
22,247,0.718,1942,20,0
22,248,0.700,2237,18,0
22,249,0.730,2320,20,0
22,250,0.792,2376,27,0
23,1,0.798,2088,22,0
23,2,0.761,2035,29,0
23,3,0.754,2109,20,0
23,4,0.775,2289,20,0
23,5,0.868,2361,20,0
23,6,0.773,2376,21,0
23,7,0.707,1549,20,0
23,8,0.738,2548,20,0
23,9,0.656,1641,17,0
23,10,0.766,2341,21,0
23,11,0.778,2381,36,0
23,12,0.763,2208,20,0
23,13,0.736,1918,20,0
23,14,0.791,2260,20,0
23,15,0.762,2360,20,0
23,16,0.778,2285,20,0
23,17,0.779,2388,21,0
23,18,0.767,1946,29,0
23,19,0.787,2094,34,0
23,20,0.759,2352,27,0
23,21,0.731,2053,20,0
23,22,0.752,2326,20,0
23,23,0.761,2180,20,0
23,24,0.784,2545,21,0
23,25,0.693,2017,20,0
23,26,0.752,2127,20,0
23,27,0.743,2064,20,0
23,28,0.783,2566,21,0
23,29,0.725,1958,20,0
23,30,0.711,2797,21,0
23,31,0.701,2130,18,0
23,32,0.712,2338,20,0
23,33,0.729,1944,20,0
23,34,0.765,2369,20,0
23,35,0.790,2796,21,0
23,36,0.785,2334,20,0
23,37,0.699,2284,20,0
23,38,0.751,2316,20,0
23,39,0.791,2514,20,0
23,40,0.682,1822,29,0
23,41,0.770,2407,20,0
23,42,0.727,2274,20,0
23,43,0.819,2489,26,0
23,44,0.732,2278,20,0
23,45,0.840,2191,36,0
23,46,0.802,2333,22,0
23,47,0.800,2603,20,0
23,48,0.773,2360,22,0
23,49,0.779,1977,20,0
23,50,0.751,2194,18,0
23,51,0.754,2246,20,0
23,52,0.728,2172,26,0
23,53,0.731,2073,16,0
23,54,0.712,2016,16,0
23,55,0.737,2162,31,0
23,56,0.829,2266,37,0
23,57,0.773,2429,21,0
23,58,0.782,2149,20,0
23,59,0.772,2315,21,0
23,60,0.702,1660,17,0
23,61,0.739,2054,20,0
23,62,0.827,2623,41,0
23,63,0.685,1769,25,0
23,64,0.738,2267,22,0
23,65,0.785,2163,29,0
23,66,0.694,2266,19,0
23,67,0.765,2233,20,0
23,68,0.687,2012,20,0
23,69,0.694,2076,20,0
23,70,0.716,2202,21,0
23,71,0.695,1838,17,0
23,72,0.752,2277,20,0
23,73,0.800,2791,21,0
23,74,0.751,1940,29,0
23,75,0.767,2326,21,0
23,76,0.726,2275,21,0
23,77,0.764,2365,20,0
23,78,0.791,2550,20,0
23,79,0.731,1908,20,0
23,80,0.761,1977,29,0
23,81,0.755,2341,20,0
23,82,0.830,2250,36,0
23,83,0.691,2040,20,0
23,84,0.738,2175,21,0
